"baseMean","log2FoldChange","lfcSE","pvalue","padj","overFC"
"ENSG00000160360.11",350377.047060519,0.0211651867175751,0.10830047593847,0.842268863988632,0.887167655373883,0
"ENSG00000258300.2",841.815417110628,1.20206324182477,0.257944552180335,0.0287707405803441,0.05855334776961,1
"ENSG00000205213.13",159438.323585249,0.130565755598801,0.102283497388993,0.193573287358065,0.283820292950676,0
"ENSG00000139193.3",24005.1540910862,0.225191216979655,0.0800247611173006,0.0031197371719786,0.00869642150410239,0
"ENSG00000268173.2",1040814.28373018,-0.293165100388893,0.0969348029883386,0.00200383619321037,0.00593705858059232,1
"ENSG00000168268.10",379095.673399217,-0.457531375134476,0.12554557324139,0.000154739483287426,0.000632867100186776,1
"ENSG00000234793.1",12017.2056138656,0.422407149324735,0.158352371119982,0.00532284453862563,0.0138425853362184,1
"ENSG00000197977.3",329177.003184944,-0.322147473648991,0.202232878223469,0.0797716097162576,0.136730704343714,1
"ENSG00000187688.14",51901.8439205693,0.0697670521714482,0.130269783387987,0.581104856843836,0.675163427164934,0
"ENSG00000141480.17",370461.143934153,-0.196173177529196,0.0724740169915764,0.00618646705487855,0.0157455947326603,0
"ENSG00000011052.21",1224770.18744917,-0.435334553075537,0.10878535183042,3.85636000402348e-05,0.000184317333377135,1
"ENSG00000198734.10",95444.6086955718,0.856699911602091,0.341312281602124,0.00385201996717812,0.0104699971840631,1
"ENSG00000232472.1",305864.783741782,-0.500375009043171,0.110577075977888,3.1890107059389e-06,1.97176968798984e-05,1
"ENSG00000136026.13",352343.622346591,-0.118537421005847,0.0949197979233869,0.203316831551928,0.295666876375018,0
"ENSG00000185507.19",93942.4725031798,-0.251942160752495,0.15789919384248,0.0914450013858305,0.1531184739038,1
"ENSG00000204261.8",188532.422982934,-0.718927683990508,0.156944655690391,1.3532866080778e-06,9.11943032878463e-06,1
"ENSG00000125637.15",70129.1402924558,0.253702871695838,0.12286107980335,0.0339604354545833,0.067212058873896,1
"ENSG00000140511.11",36160.9629470405,-0.0207266692713545,0.135975047250692,0.874186204288417,0.910590467251775,0
"ENSG00000273132.1",3666.06758958906,0.354431255483394,0.12029959136602,0.00213955806080691,0.00628227248455509,1
"ENSG00000117154.11",122112.938962075,0.222044846592792,0.155969940111002,0.137054575832994,0.214354744589829,0
"ENSG00000152049.6",114255.953723439,-0.0838400038514338,0.191062636377256,0.635343644570163,0.722484902280532,0
"ENSG00000151208.16",595476.457979694,0.151446808459911,0.115007379811052,0.177620108025386,0.264869208267273,0
"ENSG00000168496.3",143343.599880097,-0.0695867420017833,0.0930041638930146,0.446492960389131,0.551137064085576,0
"ENSG00000177191.2",4305.86048551027,1.6014672621541,0.169778597763094,8.91725100926479e-22,2.57345934497555e-20,1
"ENSG00000136153.19",101496.721744333,0.394692073164311,0.165131018236435,0.0121701726280988,0.0280748702719956,1
"ENSG00000168334.8",10060.2758398843,2.83724626532946,0.229111307984974,1.16286299241662e-35,6.69476837062708e-34,1
"ENSG00000266524.2",18055.0927552182,1.10674222742597,0.304228445481772,7.1220111629387e-05,0.000319161135673552,1
"ENSG00000078725.12",117622.483649106,0.654438277757781,0.22802570293001,0.00189995542092232,0.00566797011756443,1
"ENSG00000082014.16",544519.982137325,-0.344848737603468,0.0877668080854629,6.30957740846984e-05,0.000286105169689265,1
"ENSG00000067445.20",353100.392548162,0.0873319719124199,0.101007751194822,0.378721347540205,0.484742704814392,0
"ENSG00000065911.11",328916.192023566,0.12185718429977,0.12792906517137,0.326708084234748,0.432255605527608,0
"ENSG00000175274.18",226513.780628602,-0.384891146497408,0.135777771844542,0.0030706431380799,0.00858395569679019,1
"ENSG00000115593.14",4048.07752915788,2.6961225889475,0.309651844988715,9.17263716511501e-19,2.25744902445273e-17,1
"ENSG00000258449.1",1937.54631796971,0.311944295414529,0.142295352253054,0.0224579732016194,0.047429490849162,1
"ENSG00000235043.3",196213.552578587,-0.323883806646434,0.0945515913333297,0.000470337321099339,0.00168431809942397,1
"ENSG00000239998.5",39059.5752387053,-0.191643888270365,0.166107073421932,0.220123729737072,0.315613235877143,0
"ENSG00000258048.1",1531.45690103072,1.06627381514647,0.19300625961397,9.41066281528251e-09,9.28886352094113e-08,1
"ENSG00000185624.14",1872404.76186066,-0.266900568344641,0.111559400046008,0.0138684338584732,0.0313515792164703,1
"ENSG00000267469.1",382640.394371683,-0.105629742536158,0.0917149953824107,0.241334805254104,0.33957502867851,0
"ENSG00000215349.2",3567.27081890296,0.433664954059487,0.363916106375713,0.199513813151956,0.290923805337814,1
"ENSG00000235481.2",1412.56189244439,0.593361701102054,0.16227966303838,0.000135848288720873,0.000563881585406043,1
"ENSG00000162722.8",5801.73684846303,2.05573324018591,0.23682849469782,8.77546104720529e-19,2.16678998811082e-17,1
"ENSG00000101017.13",37324.2635176719,0.155383105248941,0.14588232507254,0.268479207472147,0.37004023172294,0
"ENSG00000274630.1",43600.3103145587,-0.25052221629373,0.0709973629273129,0.000359165533881265,0.00132988478566569,1
"ENSG00000236439.4",222882.996951302,-0.210526943166504,0.0911005846306772,0.0186194609441015,0.0404842261019939,0
"ENSG00000167964.12",27927.9053834462,0.605235951850289,0.15296995712732,4.00143219468795e-05,0.00019035480980126,1
"ENSG00000256211.1",36990.7557780059,-2.04858421650042,0.205162721292869,5.41035151867849e-25,1.86984399806334e-23,1
"ENSG00000213239.3",996.858632402708,1.32330827206272,0.306386631743177,8.73699574872812e-05,0.000383611906726257,1
"ENSG00000101412.12",98407.5767155159,-0.2300911129608,0.142323165191102,0.0908096257989339,0.152325823920792,0
"ENSG00000241889.1",8157.04389624151,-0.359118350585097,0.178507000830394,0.0371156479665718,0.0725217266934711,1
"ENSG00000258017.1",5123246.73210996,-0.688780037978631,0.114498623546715,5.87007733037074e-10,6.91780183769227e-09,1
"ENSG00000200259.1",986.673150274586,0.699520907785814,0.153534254579698,2.30981640649626e-06,1.47618016734422e-05,1
"ENSG00000259945.1",30267.1607776956,-0.0348172490532166,0.0813026830733562,0.662627429270786,0.745583877139308,0
"ENSG00000071242.11",350253.989321941,-0.0297816570080518,0.101504356921263,0.764699412611142,0.827868000758335,0
"ENSG00000164976.8",247279.664179237,0.275402000712338,0.151597385209135,0.0583992285712277,0.105706912928735,1
"ENSG00000259605.3",38413.0450600182,-0.0859593827053362,0.123033675348743,0.660128177599369,0.743490288430108,0
"ENSG00000173706.12",382274.290040443,-0.105184799960786,0.0966460782844504,0.267298202138251,0.368817915496212,0
"ENSG00000171700.13",92317.9730888086,-0.345901895167289,0.106896731040225,0.000889106539387463,0.00293250206878799,1
"ENSG00000178233.17",166054.205024521,0.716592596090956,0.226354370686709,0.000652986229916415,0.00223518781082264,1
"ENSG00000224040.1",13750.6610893142,-0.184350402224689,0.0929308239555609,0.0655333302172014,0.116296927614015,0
"ENSG00000261665.2",2562.21591042913,-0.156145537691551,0.312184190341154,0.540054333367878,0.637811826649551,0
"ENSG00000142875.19",757872.909787583,0.115688049284054,0.0943007890459954,0.212748675326057,0.306835309841548,0
"ENSG00000166794.4",1328057.86241175,-0.366984879855824,0.103217048437513,0.00026673105158368,0.00102286939203747,1
"ENSG00000075340.22",417848.307337145,0.102697266936184,0.141678906736385,0.452451927447945,0.556909468156271,0
"ENSG00000184602.5",1000841.93508487,-0.0925736943939451,0.108210142649833,0.380931195388094,0.487046355306696,0
"ENSG00000140939.14",108882.016247364,-0.119216897014227,0.118215918792573,0.299304162716566,0.402856584015474,0
"ENSG00000133742.13",1771.03620601133,3.3048076878453,0.376665668285747,5.91224064782153e-19,1.47108541278982e-17,1
"ENSG00000214748.2",526.252599216122,-1.11409850485141,0.257484557307777,1.58984986320513e-06,1.05497593980633e-05,1
"ENSG00000244953.1",11665.3651877132,0.0871205672547517,0.146045375506292,0.477583926015325,0.58121840176412,0
"ENSG00000173597.8",9293.50853119201,0.562995385494362,0.151326133363449,0.000112025195657913,0.000476207311284192,1
"ENSG00000254963.1",4899.48716628727,0.130158486390623,0.183754375956449,0.450229246145207,0.554718219523123,0
"ENSG00000272770.1",131143.196341766,0.0819464856637974,0.0757640060343369,0.274621740759189,0.376854435694811,0
"ENSG00000101162.3",19996.9902484334,1.00930426455267,0.121203062689883,2.5651702650715e-17,5.77752121178977e-16,1
"ENSG00000184545.10",112085.495604397,0.256366607895175,0.138638121544736,0.0556740805318085,0.10143316779219,1
"ENSG00000213080.3",49241.5117459095,-0.476102051469944,0.147617847874442,0.000685530967989948,0.00233595997064731,1
"ENSG00000272296.1",1525.23968801326,0.102226030190636,0.117408901663104,0.352458212246327,0.458777075439791,0
"ENSG00000256745.1",95413.6288093917,-0.560198183358305,0.105014312628517,4.38919499904644e-08,3.91677946771372e-07,1
"ENSG00000251791.1",824.062684342848,1.90764415381164,0.342693493698695,5.46822496282908e-09,5.60940458914213e-08,1
"ENSG00000137807.13",62391.6156667049,0.0171341631667255,0.167662915425057,0.914824702374052,0.940410727917502,0
"ENSG00000118242.15",108323.573006677,-0.352500305255653,0.15577804747865,0.0166224395691143,0.0366665248945138,1
"ENSG00000207405.1",2542.0054668933,0.0213643731079547,0.117831586844488,0.848553149782413,0.891866034104392,0
"ENSG00000233347.1",6451.90132931011,-0.83867816371103,0.190350367289353,2.20234993160804e-06,1.41321106785699e-05,1
"ENSG00000135454.13",353611.45507549,-0.721065002131271,0.192972820177157,0.0383427003691473,0.0744341407127504,1
"ENSG00000266751.1",28882.9647718912,-0.0490439410050423,0.0638323587916791,0.515381582640945,0.615490892025398,0
"ENSG00000100994.11",1157255.92055066,0.0117891977452364,0.0845531085927655,0.887989322859312,0.920877816298546,0
"ENSG00000076382.16",124407.981213044,0.190591033922441,0.131209870535637,0.134225306966121,0.210624164066988,0
"ENSG00000166770.10",167413.935118427,-0.454704954920341,0.0945548018637524,8.9993923513389e-07,6.30152921455216e-06,1
"ENSG00000242083.2",44669.1624993962,-0.237300127274379,0.0984112249850085,0.0202762325356855,0.0435306331683171,1
"ENSG00000185482.7",24732.0308607772,0.234439465252821,0.115676275807812,0.0379533886412579,0.0738835568753479,1
"ENSG00000142657.20",571365.832231011,-0.370760694744174,0.0746737732314918,4.87966819365305e-07,3.59765932029931e-06,1
"ENSG00000282051.1",5513.09809774573,0.49939406463866,0.14232432423501,0.551762274936751,0.648719511371325,1
"ENSG00000269915.1",1599.62026805067,0.0627971775496606,0.162602904688899,0.677944277599535,0.757884880277637,0
"ENSG00000278267.1",1795.60957086767,0.29438165199235,0.140003330211042,0.0288442993215996,0.0586765951946872,1
"ENSG00000227227.1",21364.4227906087,0.0984400323125981,0.141990835445421,0.43753763056815,0.542159405186516,0
"ENSG00000228169.3",4701.03447108454,-0.499464892657151,0.387609699114322,0.0731059056570802,0.127421538374188,1
"ENSG00000178719.16",1089300.76827093,-0.228379459601203,0.0776015420743929,0.00286149037516465,0.0080803446930325,0
"ENSG00000238103.4",985822.743550601,-0.471865146108808,0.122568520404808,6.61850225268865e-05,0.000298672983080739,1
"ENSG00000140263.13",148629.469022811,-0.0550126358291453,0.0977133270014743,0.56634695694575,0.661472245325283,0
"ENSG00000185130.5",687.1927071076,2.88834456976901,0.348348158910396,5.97396635682034e-10,7.02922172787911e-09,1
"ENSG00000213300.5",322431.257392321,0.0547739239836838,0.0724407967577216,0.445636787130718,0.55020137928585,0
"ENSG00000172819.16",59607.6712208736,0.317414933061423,0.092843884579416,0.000518052574401537,0.00183164820603069,1
"ENSG00000100003.17",410490.157612473,-0.203263004463851,0.112789256356646,0.0639178876034397,0.113950461129191,0
"ENSG00000256928.1",28196.1811596766,-0.221449364844987,0.0818084275899211,0.00601749569994699,0.0153901680594292,0
"ENSG00000183688.4",110734.979328825,-0.198152259837872,0.126254506740686,0.104209296986756,0.170419957565009,0
"ENSG00000104972.15",68990.0437639276,-0.0163916646122634,0.159445295372767,0.913354457680163,0.939455056785284,0
"ENSG00000248223.1",407606.610708599,-0.124284206700229,0.123266724546963,0.298017848128238,0.401408100291538,0
"ENSG00000106665.15",1328977.45262792,-0.215480803719969,0.0947710554405203,0.0205773491706213,0.0440848316007767,0
"ENSG00000171940.13",120514.000543794,0.308811976362255,0.119359592420093,0.00796830808926099,0.019533866712844,1
"ENSG00000146112.11",402715.19716597,-0.243543731575969,0.092390628506597,0.00721976173097941,0.0179701756639179,1
"ENSG00000213903.8",39988.8320585357,0.206911722020756,0.123461617927711,0.0850710562098622,0.144146226934768,0
"ENSG00000175352.10",54926.9715352112,0.532447503321676,0.179260172499773,0.00172920344190637,0.00520953988478747,1
"ENSG00000165802.20",980502.909415728,0.167848910506119,0.104857386120546,0.102682893926793,0.168290892906471,0
"ENSG00000167701.13",23763.6156140891,0.504795754943685,0.13267289935796,8.85493846906832e-05,0.000388110800873828,1
"ENSG00000201823.1",995.742724453239,0.724462522627986,0.134866661512433,3.44692163474685e-08,3.13164764303409e-07,1
"ENSG00000242808.7",1216245.30259513,0.018251860896898,0.123581551433691,0.880085011533336,0.914988990023555,0
"ENSG00000168135.4",32165.2460607635,1.10118623536144,0.2528861075796,3.58164361768676e-06,2.19350157839769e-05,1
"ENSG00000230212.6",128832.727613051,-0.41676006385582,0.146677122429974,0.0027953405464143,0.0079222963018307,1
"ENSG00000130956.13",261565.821525793,0.145426123314046,0.0868856553399426,0.0898793550111457,0.15101230523314,0
"ENSG00000177409.11",236074.636381243,-0.17408853440138,0.163447528341817,0.258991552731717,0.359665335182413,0
"ENSG00000106560.10",49426.3502587087,-0.220953621330827,0.134318986182443,0.0868633438291018,0.146720450829666,0
"ENSG00000114374.12",83728.103279591,0.0435546662109793,0.318830216161978,0.864983550247634,0.903915019540128,0
"ENSG00000111344.11",24241.3984396396,1.19256341271444,0.261081325159503,1.23644683931589e-06,8.3997989974958e-06,1
"ENSG00000172572.6",62895.3379314088,0.444110662433932,0.145866201172194,0.0015833675101304,0.00483668624372265,1
"ENSG00000124406.16",328627.626768567,0.43893472266586,0.191101878930763,0.0144150421282696,0.0324248650205111,1
"ENSG00000003137.8",31282.5800244076,1.15024917682077,0.194140223396972,8.33960501076659e-10,9.66657451889986e-09,1
"ENSG00000228519.3",57579.306076036,-0.395673244614018,0.0927650371092899,4.8986511747727e-05,0.000228461995685617,1
"ENSG00000196656.7",338045.461124265,-0.43392415677248,0.138498533422404,0.00104093537128315,0.00336752142475892,1
"ENSG00000276610.1",449.710193719481,1.29445100307264,0.342627135270269,3.58679887094713e-05,0.000172963412221228,1
"ENSG00000158055.15",27114.3022762393,0.692560516823105,0.202510559059131,0.000278736158763923,0.00106348565189928,1
"ENSG00000182022.17",235194.373789627,0.244406820071104,0.1174583573536,0.03298614369514,0.0655460666010335,1
"ENSG00000196730.12",273246.183837189,0.0762306370531892,0.123417038633009,0.525693826937334,0.625038632649584,0
"ENSG00000185022.11",93864.3139837017,-0.0497885822798289,0.159911890402034,0.742738708159481,0.810312634909754,0
"ENSG00000167619.11",97488.9251550041,0.0193903079502146,0.139835500454942,0.886548326854573,0.919967030749095,0
"ENSG00000272149.1",30233.1488820582,-0.0543248389402227,0.0890360437690652,0.601991278502632,0.693432991692905,0
"ENSG00000138760.8",1705558.52804006,-0.0912544058266828,0.061304204817415,0.134185726058912,0.210576696036265,0
"ENSG00000224839.1",1608.7235291553,0.08199022723516,0.238423199652768,1.1503461099223e-11,1.64622771139674e-10,0
"ENSG00000171608.15",105208.081871138,0.0810417763976692,0.113878089987393,0.466536077566025,0.570492849176787,0
"ENSG00000167106.11",547620.716656893,-0.0931733428059163,0.0942464151326753,0.314125414607476,0.418829275489026,0
"ENSG00000172602.9",70211.3620704386,0.307943480814768,0.152211063472549,0.0350035691327045,0.0690887308192125,1
"ENSG00000230364.1",4171.12143017897,0.15251374395473,0.277012588953108,0.0260283678453729,0.0538385745709027,0
"ENSG00000068697.6",990672.920006729,-0.299077524838166,0.0868546053330121,0.000459255888029917,0.00165065884393362,1
"ENSG00000241458.1",3321.61654733194,-0.249671801836981,0.211527014293419,0.000140501851424715,0.00058106024976232,1
"ENSG00000226415.1",332541.381887206,-0.922721117231872,0.140889155292821,1.03744494567067e-11,1.49508668798823e-10,1
"ENSG00000185033.14",296311.429747354,-0.0642993237896655,0.0892079196221943,0.463659747894771,0.567639860610241,0
"ENSG00000165269.12",1262.5168934308,2.31577033836927,0.276722682899214,1.10858870699193e-09,1.26356716865626e-08,1
"ENSG00000133069.15",152346.64152186,0.253819176838335,0.151433626399728,0.0807853275281234,0.138191713155059,1
